"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","entrance.type","pages","time","fraud"
"3416",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.596,1
"3417",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.856,1
"3418",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.503,1
"3419",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,67.063,1
"3421",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.437,1
"3422",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.879,1
"3424",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.647,1
"3425",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.279,1
"3426",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.603,1
"3428",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,1
"3430",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,77.214,1
"3431",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.439,1
"3432",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.723,1
"3434",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,161.102,1
"3435",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.528,1
"3436",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.815,1
"3438",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.292,1
"3440",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.925,1
"3441",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.941,1
"3444",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.616,1
"3445",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.557,1
"3447",1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,67.569,1
"3448",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.715,1
"3450",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.167,1
"3451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.824,1
"3452",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.037,1
"3454",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.837,1
"3455",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.785,1
"3456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.663,1
"3457",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.007,1
"3458",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.254,1
"3459",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.787,1
"3461",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22.627,1
"3462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.111,1
"3463",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.707,1
"3465",1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,44.143,1
"3466",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.863,1
"3468",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,201.812,1
"3469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.499,1
"3470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.59,1
"3471",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.313,1
"3472",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,99.137,1
"3474",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.324,1
"3475",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.426,1
"3476",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.246,1
"3477",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.226,1
"3480",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.498,1
"3481",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.416,1
"3482",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.811,1
"3483",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.305,1
"3484",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.534,1
"3485",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22.923,1
"3486",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.515,1
"3487",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.379,1
"3488",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.043,1
"3490",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.775,1
"3491",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.122,1
"3492",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.353,1
"3495",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.462,1
"3496",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.185,1
"3497",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.167,1
"3498",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.45,1
"3500",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,1
"3501",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.543,1
"3503",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31.054,1
"3504",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.974,1
"3505",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.457,1
"3507",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.38,1
"3508",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.789,1
"3509",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.171,1
"3511",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.876,1
"3512",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.32,1
"3513",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.703,1
"3514",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20.844,1
"3515",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.962,1
"3517",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.286,1
"3518",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,57.327,1
"3519",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.424,1
"3520",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,66.666,1
"3521",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23.68,1
"3522",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.025,1
"3525",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.515,1
"3526",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.773,1
"3527",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.102,1
"3528",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.524,1
"3529",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.9,1
"3530",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.42,1
"3532",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.238,1
"3533",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.871,1
"3534",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.706,1
"3535",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159.63,1
"3538",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.429,1
"3539",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.616,1
"3540",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.168,1
"3541",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.906,1
"3542",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.868,1
"3543",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.181,1
"3545",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.248,1
"3547",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.279,1
"3548",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.225,1
"3549",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.537,1
"3550",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.683,1
"3553",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.359,1
"3554",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.828,1
"3555",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.756,1
"3556",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.473,1
"3558",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.846,1
"3559",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.23,1
"3561",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.395,1
"3562",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.131,1
"3563",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.327,1
"3566",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.28,1
"3567",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.414,1
"3568",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.359,1
"3569",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.732,1
"3571",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.099,1
"3572",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,72.912,1
"3573",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.689,1
"3575",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.416,1
"3576",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.302,1
"3577",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.11,1
"3578",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.227,1
"3581",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.498,1
"3582",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.1,1
"3583",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.353,1
"3585",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.993,1
"3586",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.159,1
"3587",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159.958,1
"3590",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.392,1
"3591",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.616,1
"3593",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.255,1
"3595",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.267,1
"3596",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.799,1
"3597",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,77.848,1
"3598",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.858,1
"3600",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,99.134,1
"3601",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.206,1
"3603",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,160.757,1
"3604",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.866,1
"3605",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.461,1
"3607",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.677,1
"3609",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.52,1
"3610",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.596,1
"3611",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.515,1
"3612",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.839,1
"3614",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35.72,1
"3615",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.396,1
"3617",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.4,1
"3618",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.644,1
"3619",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.988,1
"3621",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.701,1
"3622",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.504,1
"3624",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.585,1
"3625",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.582,1
"3627",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.942,1
"3628",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.665,1
"3629",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.209,1
"3631",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.15,1
"3633",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.282,1
"3634",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17.537,1
"3635",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.498,1
"3636",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.467,1
"3638",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.189,1
"3639",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.587,1
"3641",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.138,1
"3642",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.421,1
"3643",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.534,1
"3644",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,81.718,1
"3646",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.436,1
"3647",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.576,1
"3649",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.286,1
"3650",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.488,1
"3651",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.453,1
"3653",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.498,1
"3654",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.715,1
"3656",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.957,1
"3657",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.48,1
"3658",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.296,1
"3660",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.468,1
"3661",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.875,1
"3662",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.446,1
"3664",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.613,1
"3666",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.429,1
"3667",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,196.344,1
"3668",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.54,1
"3670",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.081,1
"3671",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,74.292,1
"3674",1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,58.102,1
"3676",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.504,1
"3677",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.55,1
"3679",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.05,1
"3682",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.967,1
"3683",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.918,1
"3684",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17.415,1
"3686",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.931,1
"3687",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.781,1
"3688",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.459,1
"3689",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30.047,1
"3690",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.775,1
"3692",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.241,1
"3693",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.364,1
"3694",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.827,1
"3695",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.384,1
"3699",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.719,1
"3700",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.332,1
"3701",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27.406,1
"3702",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,32.505,1
"3704",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.838,1
"3706",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.353,1
"3707",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.565,1
"3708",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.287,1
"3709",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.626,1
"3711",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.312,1
"3712",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.789,1
"3713",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.332,1
"3714",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,66.041,1
"3715",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.133,1
"3716",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,99.121,1
"3718",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.069,1
"3719",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.59,1
"3721",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.365,1
"3722",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.718,1
"3723",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13.534,1
"3724",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.428,1
"3726",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.058,1
"3727",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.362,1
"3728",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.274,1
"3730",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.034,1
"3732",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.763,1
"3733",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.434,1
"3735",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,160.264,1
"3736",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.596,1
"3737",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,158.259,1
"3738",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.951,1
"3740",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.483,1
"3741",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.685,1
"3742",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.617,1
"3744",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,107.613,1
"3745",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.45,1
"3746",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.477,1
"3748",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.495,1
"3749",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.688,1
"3750",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.286,1
"3751",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.141,1
"3753",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.762,1
"3755",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.397,1
"3756",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.689,1
"3757",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.409,1
"3759",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.384,1
"3760",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.561,1
"3762",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.225,1
"3763",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.195,1
"3764",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.903,1
"3765",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.218,1
"3766",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.783,1
"3767",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.786,1
"3768",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.989,1
